Date,Rule,Collection,Type,Description,Reference,Detection,Hash,Link VT,Hashtag
02/02/2020 22:27,APT_Tick_MAL_ENDTRADE_Nov19_3,Chinese Threat Groups,Valhalla Rule Feed Only,Detects Tick group malware mentioned in ENDTRADE report,https://blog.trendmicro.com/trendlabs-security-intelligence/operation-endtrade-finding-multi-stage-backdoors-that-tick/,0 / 71,031b0bea773d4c14b53895c0673b35fc3d6e80c1e5f41f5e5ed9ded2c843cb8b,https://www.virustotal.com/gui/file/031b0bea773d4c14b53895c0673b35fc3d6e80c1e5f41f5e5ed9ded2c843cb8b,#apt #tick #endtrade #chinesethreatgroups #apt_tick_mal_endtrade_nov19_3
02/02/2020 22:12,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,63 / 70,6a2511ad15fab225a95beaab9d97a87f608ac9ec74da58d1884c22c08ffbf3b2,https://www.virustotal.com/gui/file/6a2511ad15fab225a95beaab9d97a87f608ac9ec74da58d1884c22c08ffbf3b2,#sig #apt #aptmalware #sig_apt_stringset_2
02/02/2020 22:05,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,54 / 71,b3d383e9538b52de6b23762403c87c9e09b23c02164eb060319b990d8a302814,https://www.virustotal.com/gui/file/b3d383e9538b52de6b23762403c87c9e09b23c02164eb060319b990d8a302814,#sig #apt #aptmalware #sig_apt_stringset_4
02/02/2020 21:58,APT_Sofacy_Rel_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects Barys malware with C2 dom relation to Sofacy activity,-,62 / 71,25e3e9e3eaa4faf2d9117fdac961f931fc893d108f1cc9c1f854c4cedb2a4efc,https://www.virustotal.com/gui/file/25e3e9e3eaa4faf2d9117fdac961f931fc893d108f1cc9c1f854c4cedb2a4efc,#apt #sofacy #rel #aptmalware #apt_sofacy_rel_sep18_2
02/02/2020 21:58,Sig_APT_StringSet_7,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,55 / 71,65f39b4af1bea755885dd72318d357b20d6fcf1a9903844b180881eb5b06e2dd,https://www.virustotal.com/gui/file/65f39b4af1bea755885dd72318d357b20d6fcf1a9903844b180881eb5b06e2dd,#sig #apt #aptmalware #sig_apt_stringset_7
02/02/2020 21:52,Sig_APT_StringSet_7,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,58 / 71,b774eddd89e82bd43a8e3aa532d583884ae61ef4b4704a3bb48bc880b2514dde,https://www.virustotal.com/gui/file/b774eddd89e82bd43a8e3aa532d583884ae61ef4b4704a3bb48bc880b2514dde,#sig #apt #aptmalware #sig_apt_stringset_7
02/02/2020 21:46,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,51 / 72,7e757a06500057f1906afa72dd41afeb48be81c8061a22749d09200f53bbabb7,https://www.virustotal.com/gui/file/7e757a06500057f1906afa72dd41afeb48be81c8061a22749d09200f53bbabb7,#sig #apt #aptmalware #sig_apt_stringset_4
02/02/2020 21:44,Sig_APT_Hacktools_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,49 / 69,527c4af0a353ceda2370e10a3b264fd5cd2b3d805efa232d90772b1dc759e1b0,https://www.virustotal.com/gui/file/527c4af0a353ceda2370e10a3b264fd5cd2b3d805efa232d90772b1dc759e1b0,#sig #apt #hacktools #aptmalware #sig_apt_hacktools_1
02/02/2020 21:42,APT_MAL_APAC_OpOrigami_Jan20_2,APT Malware,-,-,-,16 / 70,fc21b8cb62d758cdb245d8986de6e256f511f434eefd79eb4550299319a4edde,https://www.virustotal.com/gui/file/fc21b8cb62d758cdb245d8986de6e256f511f434eefd79eb4550299319a4edde,#apt #apac #oporigami #aptmalware #apt_mal_apac_oporigami_jan20_2
02/02/2020 21:24,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,49 / 71,d3c41c07713a10297e9084456ee8c2564bd6b8e743e85060e53f6001516d3197,https://www.virustotal.com/gui/file/d3c41c07713a10297e9084456ee8c2564bd6b8e743e85060e53f6001516d3197,#sig #apt #aptmalware #sig_apt_stringset_4
02/02/2020 20:10,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,64 / 72,1fb64b6e355b453b48500f91e2967d9d67851b5f2c3e3c824fc9fdf3e88d951f,https://www.virustotal.com/gui/file/1fb64b6e355b453b48500f91e2967d9d67851b5f2c3e3c824fc9fdf3e88d951f,#sig #apt #aptmalware #sig_apt_stringset_2
02/02/2020 20:05,Sig_APT_StringSet_7,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,48 / 70,d5559d642176bdd4377f40be57e8c8f6b87d321844dd178621e7895fdddf5470,https://www.virustotal.com/gui/file/d5559d642176bdd4377f40be57e8c8f6b87d321844dd178621e7895fdddf5470,#sig #apt #aptmalware #sig_apt_stringset_7
02/02/2020 19:59,APT_WiPro_ScreenConnect_ServiceInstall_MSI_1_Apr19,APT Malware,-,-,-,0 / 60,fedd66b516d7fbf64577c4c80958c2dc999e7989b7c2dbb4867078da4668306f,https://www.virustotal.com/gui/file/fedd66b516d7fbf64577c4c80958c2dc999e7989b7c2dbb4867078da4668306f,#apt #wipro #screenconnect #serviceinstall #msi #aptmalware #apt_wipro_screenconnect_serviceinstall_msi_1_apr19
02/02/2020 19:54,APT_Sofacy_XAgent_Jan19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Sofacy XAgent,-,47 / 73,6ee218bd726dd879e7b0b00ae3e32d4e157f4da897d846dd16a11bbf9fa8c647,https://www.virustotal.com/gui/file/6ee218bd726dd879e7b0b00ae3e32d4e157f4da897d846dd16a11bbf9fa8c647,#apt #sofacy #russianthreatgroups #apt_sofacy_xagent_jan19_1
02/02/2020 19:44,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,43 / 72,9b15a5c03fb5aca416c983665ec33c740e00d861c44f36fdcb586caecb1a66ee,https://www.virustotal.com/gui/file/9b15a5c03fb5aca416c983665ec33c740e00d861c44f36fdcb586caecb1a66ee,#sig #apt #aptmalware #sig_apt_stringset_4
02/02/2020 19:37,Sig_APT_StringSet_7,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,48 / 70,872025bbf6babeebe3a7a2f62b069726f6ca039ac639f3e093fdc926acaf233b,https://www.virustotal.com/gui/file/872025bbf6babeebe3a7a2f62b069726f6ca039ac639f3e093fdc926acaf233b,#sig #apt #aptmalware #sig_apt_stringset_7
02/02/2020 19:26,Sig_APT_Hacktools_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,60 / 72,04d10e07d28f9e012b017cd548c115178e0363c3198508c3aa37a00cb79c1bdf,https://www.virustotal.com/gui/file/04d10e07d28f9e012b017cd548c115178e0363c3198508c3aa37a00cb79c1bdf,#sig #apt #hacktools #aptmalware #sig_apt_hacktools_1
02/02/2020 19:25,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,58 / 71,ab2b6ce5f800da5200eccbf18a37e881bd5572904c835c7b72b2fcae7ce38dd9,https://www.virustotal.com/gui/file/ab2b6ce5f800da5200eccbf18a37e881bd5572904c835c7b72b2fcae7ce38dd9,#sig #apt #aptmalware #sig_apt_stringset_2
02/02/2020 19:23,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,janv-69,a0386b91aabda0a0ff1e73d8637e0412224975515bb6c05c837791a5bb02f5ea,https://www.virustotal.com/gui/file/a0386b91aabda0a0ff1e73d8637e0412224975515bb6c05c837791a5bb02f5ea,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
02/02/2020 19:19,SUSP_APT_CharmingKitten_Base64_Loop,Suspicious Indicators 2,-,-,-,31 / 72,5543fcf1252674047c935e02117dcd610606576a2c7b14f6097e1a89b1848453,https://www.virustotal.com/gui/file/5543fcf1252674047c935e02117dcd610606576a2c7b14f6097e1a89b1848453,#apt #charmingkitten #loop #suspiciousindicators2 #susp_apt_charmingkitten_base64_loop
02/02/2020 19:18,Sig_APT_StringSet_7,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,47 / 69,4b4ab32f05cb9c186ffd58f6f5fa5f32ae18fecfe4beb05abd68ba37a3b78779,https://www.virustotal.com/gui/file/4b4ab32f05cb9c186ffd58f6f5fa5f32ae18fecfe4beb05abd68ba37a3b78779,#sig #apt #aptmalware #sig_apt_stringset_7
02/02/2020 19:08,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,65 / 71,e53c69825776b12f5d065efba7b73b1d044bd25c23c32be00b1ef4423ca6e325,https://www.virustotal.com/gui/file/e53c69825776b12f5d065efba7b73b1d044bd25c23c32be00b1ef4423ca6e325,#sig #apt #aptmalware #sig_apt_stringset_2
02/02/2020 19:04,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,65 / 72,c3fac22e71d1aa73b7a653b54987ec3a0b0f12960d28a3a552f55ced2c377020,https://www.virustotal.com/gui/file/c3fac22e71d1aa73b7a653b54987ec3a0b0f12960d28a3a552f55ced2c377020,#sig #apt #aptmalware #sig_apt_stringset_2
02/02/2020 19:02,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,55 / 72,1b3d31dc92103ef8d2cabfbf80e967eaf63839069603d28786465011f6678700,https://www.virustotal.com/gui/file/1b3d31dc92103ef8d2cabfbf80e967eaf63839069603d28786465011f6678700,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
02/02/2020 18:39,APT_CN_DLLSideLoad_Mal_Aug19_1,Chinese Threat Groups,Valhalla Rule Feed Only,Detects malicious DLL used in side-loading attacks using ESET signed binaries,https://github.com/StrangerealIntel/CyberThreatIntel/blob/master/China/APT/Unknown/20-08-19/Malware%20analysis%2020-08-19.md,39 / 72,cdbd0924fa37aba78dc94d8b58441b5ed4759db6f84c8793cd39c47f4eebc4ac,https://www.virustotal.com/gui/file/cdbd0924fa37aba78dc94d8b58441b5ed4759db6f84c8793cd39c47f4eebc4ac,#apt #chinesethreatgroups #apt_cn_dllsideload_mal_aug19_1
02/02/2020 18:39,APT_CN_MustangPanda_Malware_DLL_Oct19_1,Chinese Threat Groups,Valhalla Rule Feed Only,Detects Mustang Panda malware campaign,https://www.anomali.com/blog/china-based-apt-mustang-panda-targets-minority-groups-public-and-private-sector-organizations,39 / 72,cdbd0924fa37aba78dc94d8b58441b5ed4759db6f84c8793cd39c47f4eebc4ac,https://www.virustotal.com/gui/file/cdbd0924fa37aba78dc94d8b58441b5ed4759db6f84c8793cd39c47f4eebc4ac,#apt #chinesethreatgroups #apt_cn_mustangpanda_malware_dll_oct19_1
02/02/2020 18:37,APT_NK_Malware_Nov18_Imp,Malware 1,Valhalla Rule Feed Only,Detects NK group malware,-,60 / 71,9656509c4b7ffb2c75599956a449132e936bc446860b0e6a035ce52be83301e3,https://www.virustotal.com/gui/file/9656509c4b7ffb2c75599956a449132e936bc446860b0e6a035ce52be83301e3,#apt #imp #malware1 #apt_nk_malware_nov18_imp
02/02/2020 18:36,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,25 / 69,c18cf6a863c3173b0cc8ce59b57dc0d9f00e507041d498336642fc8858303fc9,https://www.virustotal.com/gui/file/c18cf6a863c3173b0cc8ce59b57dc0d9f00e507041d498336642fc8858303fc9,#sig #apt #aptmalware #sig_apt_stringset_4
02/02/2020 18:12,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,60 / 72,2c8b32d4c3cc042d0aa9abdcbd9230c57de137483f530f287123dd4f59ec792d,https://www.virustotal.com/gui/file/2c8b32d4c3cc042d0aa9abdcbd9230c57de137483f530f287123dd4f59ec792d,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
02/02/2020 18:01,APT_NK_Malware_Nov18_Imp,Malware 1,Valhalla Rule Feed Only,Detects NK group malware,-,61 / 73,5ecfad1cbb78a8b24897233e88f8b2245328901cc868da33590c82db15d392a8,https://www.virustotal.com/gui/file/5ecfad1cbb78a8b24897233e88f8b2245328901cc868da33590c82db15d392a8,#apt #imp #malware1 #apt_nk_malware_nov18_imp
02/02/2020 18:01,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,61 / 70,6d3dcdcf0fbac4b34289bae4d1f355ec65968e3352147ebfb34ab2a0831f86d1,https://www.virustotal.com/gui/file/6d3dcdcf0fbac4b34289bae4d1f355ec65968e3352147ebfb34ab2a0831f86d1,#sig #apt #aptmalware #sig_apt_stringset_2
02/02/2020 18:00,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,46 / 69,c2df570fd9b73f2083e99e2613ccc7b4f0fe49ee213de4f7d73252a6c77ea61e,https://www.virustotal.com/gui/file/c2df570fd9b73f2083e99e2613ccc7b4f0fe49ee213de4f7d73252a6c77ea61e,#sig #apt #aptmalware #sig_apt_stringset_4
02/02/2020 16:32,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,48 / 70,2e4efda8bf38ba219c83ff82001ce784f0573eb037240955416a4ec02da2965b,https://www.virustotal.com/gui/file/2e4efda8bf38ba219c83ff82001ce784f0573eb037240955416a4ec02da2965b,#sig #apt #aptmalware #sig_apt_stringset_4
02/02/2020 16:10,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,0 / 58,de1793472ca141f62d6d23d26679c70d0340480f3f64da5e64685b8fa74ae595,https://www.virustotal.com/gui/file/de1793472ca141f62d6d23d26679c70d0340480f3f64da5e64685b8fa74ae595,#apt #aptmalware #apt_mal_docdropper_nov19_1
02/02/2020 15:22,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,48 / 71,c9b8b11a56a86f3a2cc0ecc7f0769f83ca404bf7a919f747e55d4740905d4efe,https://www.virustotal.com/gui/file/c9b8b11a56a86f3a2cc0ecc7f0769f83ca404bf7a919f747e55d4740905d4efe,#sig #apt #aptmalware #sig_apt_stringset_4
02/02/2020 15:17,APT_Sofacy_XAgent_Jan19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Sofacy XAgent,-,47 / 73,711590ba782ef00361eff0107064cb1a6980a2812a4ae3c9145fec330d904536,https://www.virustotal.com/gui/file/711590ba782ef00361eff0107064cb1a6980a2812a4ae3c9145fec330d904536,#apt #sofacy #russianthreatgroups #apt_sofacy_xagent_jan19_1
02/02/2020 14:11,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,54 / 72,98066e6666eed984ca16034432067ce6a41366aa4473a85e50f39bc7c71b8c17,https://www.virustotal.com/gui/file/98066e6666eed984ca16034432067ce6a41366aa4473a85e50f39bc7c71b8c17,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
02/02/2020 14:10,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,55 / 73,d5d6e63f335a784d37680653631583993bd5646fed214fe710816a13e70400f0,https://www.virustotal.com/gui/file/d5d6e63f335a784d37680653631583993bd5646fed214fe710816a13e70400f0,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
02/02/2020 13:55,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,53 / 71,9ecf147c71d0fa0afffa32b648aef528857eecb7e4603319cc11eefb6f84eb5a,https://www.virustotal.com/gui/file/9ecf147c71d0fa0afffa32b648aef528857eecb7e4603319cc11eefb6f84eb5a,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
02/02/2020 13:53,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,59 / 71,a9c756dcc66b354f23d32d564b15c602219c69515a0c6b51ac44c93fb9c29bad,https://www.virustotal.com/gui/file/a9c756dcc66b354f23d32d564b15c602219c69515a0c6b51ac44c93fb9c29bad,#sig #apt #rats #aptmalware #sig_apt_rats_1
02/02/2020 12:54,APT_Sofacy_XAgent_Jan19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Sofacy XAgent,-,45 / 72,916a57619ad3489a58adba81a739de13242e8e3717f9df9d6b4e0ff1da190c65,https://www.virustotal.com/gui/file/916a57619ad3489a58adba81a739de13242e8e3717f9df9d6b4e0ff1da190c65,#apt #sofacy #russianthreatgroups #apt_sofacy_xagent_jan19_1
02/02/2020 12:41,APT_Sofacy_XAgent_Jan19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Sofacy XAgent,-,46 / 72,3a6206480254f17f0506187d7378b3e354ae1b199be4a9d79c53ac5909aa35f4,https://www.virustotal.com/gui/file/3a6206480254f17f0506187d7378b3e354ae1b199be4a9d79c53ac5909aa35f4,#apt #sofacy #russianthreatgroups #apt_sofacy_xagent_jan19_1
02/02/2020 12:38,APT_NK_MAL_Malware_Unknown_Nov19_1,North Korean Threat Groups,-,-,-,30 / 71,4f973848026d78542a6d0ca95a77a7295beb5204a4d6f025ae793a93cc2a7e6d,https://www.virustotal.com/gui/file/4f973848026d78542a6d0ca95a77a7295beb5204a4d6f025ae793a93cc2a7e6d,#apt #unknown #northkoreanthreatgroups #apt_nk_mal_malware_unknown_nov19_1
02/02/2020 12:25,APT_NK_MAL_Malware_Unknown_Nov19_1,North Korean Threat Groups,-,-,-,16 / 72,ba7a58764692b78b8c1c38360895cf12121e7730ced77c1c6836cb6d4f3e3dac,https://www.virustotal.com/gui/file/ba7a58764692b78b8c1c38360895cf12121e7730ced77c1c6836cb6d4f3e3dac,#apt #unknown #northkoreanthreatgroups #apt_nk_mal_malware_unknown_nov19_1
02/02/2020 11:54,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,50 / 72,3714bdf3112cd2b71191c4e03fdd4365fc31a431871870432d7b6c4adf9d6854,https://www.virustotal.com/gui/file/3714bdf3112cd2b71191c4e03fdd4365fc31a431871870432d7b6c4adf9d6854,#sig #apt #aptmalware #sig_apt_stringset_4
02/02/2020 11:47,APT_MAL_NK_Decompressed_Apr19_1,North Korean Threat Groups,Valhalla Rule Feed Only,Detects malware used by NK threat group in April 2019,https://blog.alyac.co.kr/2281,28 / 73,dc69b98da87a7b6b683359082b63d1e945cbef17a32d432d11c5f488399460ab,https://www.virustotal.com/gui/file/dc69b98da87a7b6b683359082b63d1e945cbef17a32d432d11c5f488399460ab,#apt #decompressed #northkoreanthreatgroups #apt_mal_nk_decompressed_apr19_1
02/02/2020 11:06,APT_MAL_NK_Decompressed_Apr19_1,North Korean Threat Groups,Valhalla Rule Feed Only,Detects malware used by NK threat group in April 2019,https://blog.alyac.co.kr/2281,42 / 72,f344507c11bea8a0baa445f8e101fa6f1f62844e838a177e7353e9649a943050,https://www.virustotal.com/gui/file/f344507c11bea8a0baa445f8e101fa6f1f62844e838a177e7353e9649a943050,#apt #decompressed #northkoreanthreatgroups #apt_mal_nk_decompressed_apr19_1
02/02/2020 10:48,Sig_APT_Hacktools_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,juil-71,9aa40ab0753c9e3323a0c75ae3a9660420aa05ae54065d89f78cb5575050b187,https://www.virustotal.com/gui/file/9aa40ab0753c9e3323a0c75ae3a9660420aa05ae54065d89f78cb5575050b187,#sig #apt #hacktools #aptmalware #sig_apt_hacktools_1
02/02/2020 10:36,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,54 / 72,72367e51e159f54d0f72a62643a82fa5cad963e97eb0272ca835a8673fc0797e,https://www.virustotal.com/gui/file/72367e51e159f54d0f72a62643a82fa5cad963e97eb0272ca835a8673fc0797e,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
02/02/2020 10:33,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,55 / 71,1a8e24ab111100c7f7bab1f4b185bf2fffbcf3ae8ec64b3c2c876976f3ab9dda,https://www.virustotal.com/gui/file/1a8e24ab111100c7f7bab1f4b185bf2fffbcf3ae8ec64b3c2c876976f3ab9dda,#sig #apt #aptmalware #sig_apt_stringset_2
02/02/2020 10:25,Webshell_FOPO_Obfuscation_APT_ON_Nov17_1,APT Malware,Community,Detects malware from NK APT incident DE,-,0 / 58,19164064f1d5d8732c9a82aad7b98edb30c9559919cf0d858f3466da439bb3dc,https://www.virustotal.com/gui/file/19164064f1d5d8732c9a82aad7b98edb30c9559919cf0d858f3466da439bb3dc,#webshell #fopo #obfuscation #apt #aptmalware #webshell_fopo_obfuscation_apt_on_nov17_1
02/02/2020 10:12,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,50 / 72,d47c3a5fb084d4aa46a88a5ca6a0b1c2fbb96c0a4c304951db3a229fca1b1caf,https://www.virustotal.com/gui/file/d47c3a5fb084d4aa46a88a5ca6a0b1c2fbb96c0a4c304951db3a229fca1b1caf,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
02/02/2020 10:08,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,53 / 72,1352bab2bcf4376c2dd236619f6cdfb8047ab36ec768691f05a13c2a38d81334,https://www.virustotal.com/gui/file/1352bab2bcf4376c2dd236619f6cdfb8047ab36ec768691f05a13c2a38d81334,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
02/02/2020 10:05,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,52 / 72,97a2ba131f3b662f75fdf92ecd953d534025709736be748a3cd574cd877bedf3,https://www.virustotal.com/gui/file/97a2ba131f3b662f75fdf92ecd953d534025709736be748a3cd574cd877bedf3,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
02/02/2020 10:00,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,54 / 73,1ea6ef1046d25e50f309a8225b81dd452ab5f3b77e28bbc1c45db28a955c379e,https://www.virustotal.com/gui/file/1ea6ef1046d25e50f309a8225b81dd452ab5f3b77e28bbc1c45db28a955c379e,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
02/02/2020 08:55,APT_MAL_Unknown_Aug19_1,APT Malware,Valhalla Rule Feed Only,Detects unknown APT malware (original sample related to Dark Hotel),https://blog.trendmicro.com/trendlabs-security-intelligence/asruex-backdoor-variant-infects-word-documents-and-pdfs-through-old-ms-office-and-adobe-vulnerabilities/,51 / 73,fc135354a2be2be5d43862d1d519ad23d97406368b916facd1b49ce90d1b8e00,https://www.virustotal.com/gui/file/fc135354a2be2be5d43862d1d519ad23d97406368b916facd1b49ce90d1b8e00,#apt #unknown #aptmalware #apt_mal_unknown_aug19_1
